cc_number|cc_expiry|cc_ccv|cc_card_type|client_id|token
180032801133658|American Express|994|Classic|b5d4c50f-00da-4f13-9b7d-ce804d17daf7|ccdb080c91351594f2127d17add66113ff636af4a08cd0582ca65eb9d309bdee
6011792457425169|JCB 15 digit|391|Gold|a404260f-cfdb-48a2-85ef-a19b809eadc8|6d76a8b8b14b9145be35863428b0a089440df689d55539e0b756b8e67e74aed4
4392444772500|VISA 19 digit|590|Classic|6f0af025-1db8-4a21-a874-eaabd78ad324|f569a648027630b6412931e11beb37a740a3fb479be413c1ba719bdbda0855d1
4026435836968695661|VISA 13 digit|500|Classic|d9ef18f6-ac5e-4454-bf46-2d061d757737|01ff1cd697f40227e8dfca87aa9d368d3d35342ac185a644975259bb03d5a37a
6575744501817212|VISA 16 digit|0736|Platinum|8afc1cfb-5952-4fbe-a1e5-4bac5f21fa4a|21dad6e898bc7d80c8b4822ce35170c733edd2924ae0b39e860a3f9494d810a1
180023879215279|JCB 16 digit|7510|Platinum|efd2506b-abd8-465b-9b43-fe3f9247bd63|b1713849156bfc7fc58d70bca27ae09f817b51e06253897cdaee0cb369ed2242
4385884144719667|VISA 13 digit|709|Gold|a81072ea-b0a5-4044-a781-633a9066ed32|9b1ea2c17bb2071f0cc8ee0e4ce0bc458cc5e4089cd0f3d90c3befa62e7cdf60
6525277338334854|JCB 16 digit|059|Platinum|982c5884-ba95-46d6-ab04-eb8d7cbc1342|8ab46891ff24dec91f48a7e42485fe4cebfb0ebf0858e3bedf5200ceeb618616
30185074950232|VISA 13 digit|717|Classic|9fe9a322-548d-42cf-ab5e-1b115eea55cc|8bab10bb37d4d4b6962684473f0a4008c8b9b144c9c69044162e8e3f654a7de2
4902952394270669938|Diners Club / Carte Blanche|382|Platinum|3d500055-b96d-40be-b549-95f1b0492d74|d724128a081e47329c71656424798b12087683fbfb3a15f5f51bdec7349b95f9
30225160086788|Mastercard|142|Classic|3df41188-40b6-4073-9232-5abe270dd7ea|1768a2bef60778855e4ba16d2bd7c43541c4105fd501bd0985182e31d09b86f0
213176026267162|VISA 19 digit|021|Classic|c99fe561-d343-4f90-8fe2-9f01311d5b2f|619703d6b2cac3a251521c1f0a74927f04f1e3d4f959c90e3e9fdea073cedbfe
4736356045836152835|Diners Club / Carte Blanche|666|Gold|2df610bc-f586-46a4-bfd1-ef22a93f7a45|3b8e0ad1557875df8daee26d0b106d71b9d1451a608e31b01c4a1d1e51a77c92
6584148619094194|Maestro|642|Gold|3d542a13-7884-405a-a4fc-c02816d57145|9b967d2e544810a1572f4f876862e2a791cb4091f53a325ef48f977f5226d235
180041091664561|American Express|957|Classic|cb467636-4f84-4557-af58-9ad3bbdc8073|7fa98c76cdd96e96e274228ed941504c116648538d7c77c3914a20728b75a0ab
502049118248|VISA 19 digit|909|Platinum|49a3f647-1d58-4ba9-831e-826de949391c|e8f6b5bce19b08d85148702f76000fc1d6bcc6d4c293fbdd56dc721c28e1480c
6011002327460259|JCB 15 digit|199|Classic|ce4c82e7-7f97-4f3c-adc0-5292cf27de61|02102973032768253b3c3e9426f1cc9e78bbf9781c611db83bb21826e8e92d0e
3567831339129634|JCB 15 digit|0006|Gold|35544b32-962c-47f1-9958-c793bb4b828c|f1daea25d4e033ea11a7e6978bdbed7a791422ef1be0fb9d94946686426b0c63
3562307803824252|JCB 16 digit|837|Classic|b4f712ab-96ff-492d-af68-aee11e71ee38|10961e3385b419831c75ab9d7d4bb76fd3d6e51f77a1b263d08e5a31ed2c2c2b
371737191199924|American Express|344|Classic|c25108a4-6261-4d88-be0b-2e82bdf1918d|812f61f3d415a21ab627456b55b86a3dd3923a9e066183f15a397dddb7d20242
2273936878811315|Maestro|010|Classic|feb879da-fe08-406a-85d3-fbb5b61190c5|bea41bf39b0dfe5ee1b518d3c5fde4da3d06f7dc3e762642085bd86d081b23f3
3549450157257287|VISA 16 digit|515|Gold|4a17b8e2-4ba1-4fa2-9a10-745d83065eac|d7853a2299fa3f917749280b3d76671b6cdc7af8e23f5d9191791fec55bd50d5
4808398000598259242|VISA 13 digit|683|Classic|0ae9ed3b-3795-48ba-9b85-b3ace84a1a34|1357d6bb9b7c014e32aa38e188353fa4f3e46085e25567427fd5ae28b874a10f
4046226196508906|VISA 19 digit|162|Platinum|ad6ad5ea-0162-449c-94b8-971801e26437|1fd5c8fa5e73c17a6b71e8df1968139c95c32b229aba6786260069ea5ded44ea
4659393374872378107|American Express|040|Gold|a3e462d8-7bab-4e90-8ec0-8f2a74c3a562|065fc5981b54b314adc2b6885395da8b65e1fee9e8d95886ac1350df0980ad7a
376205256379034|Maestro|631|Classic|e86f368e-bded-4c39-a3fd-373a322fdc2f|61c3bb44c442601a961c1e02d71c5c090db1ef63d10e720b175331f5e44f9be0
4529351029575058|VISA 16 digit|648|Platinum|75d58465-3ecd-4d8e-ab83-2f1bb99d577d|b0d7904387f40bbb84423bf0ad0c48c942ce2ca8aba9ceb1f84ac58bdb96b7cf
503897407022|VISA 19 digit|898|Gold|b49108c8-4a48-4e2d-9e6a-06ec9017c7fa|087d34067942193655fab3b4f8bb5705cf600669472edaf3d4eef0dd16b71e37
36931640080788|Maestro|146|Gold|aa784524-369b-41fa-9758-e8a2a83f3425|07fa475a7751cb6f968e7a943da40fe5e07f22b12f2efc592f552c3134ac99e6
375122056951568|JCB 15 digit|213|Platinum|b85911d0-d3ce-4138-a0e6-e9d2e29b8fdf|f778f7d6587f8057f9c79f110488f71c94750196c1dc0727b2b2a66bede378c2
6011862353857144|Diners Club / Carte Blanche|2204|Gold|751e2039-3387-4deb-bb89-d16da6030966|bd3d677a166f87551fc3566c4a3c0ece086945f61406eacf1acb23c272537dcb
180028445086765|Discover|4389|Platinum|d645e7d1-7b25-46a9-903b-14b9c7f88b24|4281c8b61498c4b54c8b838ba43084646bc703da38c889fb3245e98fbe466fa0
2462453486840232|JCB 15 digit|191|Classic|9a4658c6-81d6-4c96-8673-5ee6c2d49b3a|bb600bf25e8356c3160001e22486f99e4ab4364a886ae983da023e0c39eeff6b
6011605299517789|VISA 19 digit|738|Gold|f46ca6bd-51e5-4282-bbce-2219f077323f|7040d766ad2e57bb461ea9ee2a45ce6c12b270250929d41e999764dc276d2edd
348238946102560|JCB 15 digit|151|Classic|d59c5d84-a77d-4a44-9950-2c1df057a4e3|c68ac1f572655a38e81fdb240ef0421adc87dfa87abee713ebce4cf57d7b6b77
4027739705458663|Maestro|6286|Classic|881f1abb-b1e4-42a5-b3dd-8e4f32cc73cf|e7710f501065786f77ca21783668bfce9aa540c89c7a4129a608c395d347666d
6011312576376365|Diners Club / Carte Blanche|662|Gold|58d0c4cd-0c57-4ae7-8bb8-7831c337ef71|a46ae6e943073e882bd7448d8200ac2aec2f899f188b0036989b825acc10fa1c
4744997508778610|VISA 16 digit|153|Gold|af261032-28de-4629-b78c-49f57731992d|b5c3aff7389ff0d80d8fc1813d164152a8b85701805b0c567446314b4c04fa54
6011072805780312|American Express|072|Classic|df72dc1c-dcd5-4d7c-a801-15e2922d80db|1c92b525552039a9bd409aa284a3d7b1c5b9e8195022bbc08a2b570cf73d9995
4268344066055022|VISA 16 digit|290|Classic|e4061f28-bb28-4802-97e0-35a7cd34844c|5f4b9201613e836704707ee8cfb87558366003ead328ad3e6f9dafd19da82a3f
4874808853414697|Maestro|144|Platinum|3c0b909e-0c42-43a7-869f-0ce5f51cb0db|e8b33fd7fb1797b643a78c224fcc4faaeeefedfa349c6058f68242ac7b74247f
3582066399130898|Mastercard|489|Classic|5a9c0b8d-5ab2-45c7-bba0-94ee26b7afa4|252dbab82661ed76ef656110c88c94f933e43cfe94a06c591582f846a670f4bd
343192529986862|JCB 16 digit|530|Platinum|705ee7c3-0be2-44c5-85a6-9cd3dd4ee78a|6af8e45ee9b9a0e65df2e751334405341b2d7d8a2daf8075159cdded98777206
6531645871623010|JCB 16 digit|883|Classic|9db0acf6-238a-4b79-8465-41915cd04e5c|814b71c4dfd879bccb3901903e814d330b7592260c516bef24f4be4cdc9d759d
4755971851241032545|Diners Club / Carte Blanche|071|Gold|3138a3d1-f0d6-4a78-a13a-e04bb0d2d764|b4a2635d4f1367803bcd1f243ca6b65ba9648000445c903c5aa1184d6237424c
30373240714696|American Express|997|Gold|a23dcc59-b323-492f-87cb-cc51e7aeee13|5be60a30ae4f9369ddb61eb1753ca2850b5d572cd29f04fe4f8ef5981e996437
4949315246969602|Maestro|514|Platinum|351d32f0-0801-4b9e-bf18-9c0ec11b787e|0ecd103cbc5781d08d479c861e26b653c6a9367c0f5ec17c6ebe04d48fb0f3f1
4575685398509913288|American Express|203|Gold|acc5717e-edb1-4f4f-bbd8-db33f4c7ccd5|376bc2624d8abbe3244d904c48237138f627f042b20c61a09d1db1b346379aba
4922100408748924|JCB 16 digit|889|Platinum|9e3f2744-cefd-4b3a-a342-525586091d06|0d56d3d2a7243c74606613c268a24d56a1c5c4d8eccb6b01ebf85e85cd2199d8
345050316980290|JCB 16 digit|7836|Classic|001408f4-7ddf-4e96-80e3-ffd2fde52258|0ddff5f8dde8e66da3ea3f3422502b850e7a88000fb36b2cb21a7157efd41434
180010950264516|VISA 13 digit|786|Classic|29a750c8-963a-4513-824d-7d9ab76cab0a|536c0a22da99b3bafd93b9fb6b28c21a4e3b20fd4f9b9347a3e41a2d0e410800
4251572121241174|VISA 13 digit|409|Classic|84384c8b-c285-4740-8089-49ab486a5ab9|5bcfe5241c25ccb39c69e9eaa8bc7a1331b16f23af3a153e8d0699775ce9386e
4663336020038|Discover|711|Classic|4ab0b539-f958-4984-8e53-92795a62fd00|9c8b1b94101c05caefa2c4b19bc3bc168cb62956cc1346e3c8689fb07eab8174
30524686367601|Discover|843|Classic|7df22409-96b9-41d1-ab5f-e97ff887b11e|9e7ecf16f566d991aa626a13e8510c043d59acfbbceec46bc16a15aa1588ae62
4780495555639178|JCB 16 digit|135|Gold|8e4c0a88-a3f6-4e69-8764-240064c668e3|91b7bda62885173fd483aed7aec00da1d6c702c4e2066442b3db3af688836ac1
3508016782513219|Mastercard|394|Classic|1158c37c-8c5d-414e-9c11-42e098d4a62c|0d8a59b7d90a29da032d57432c6838b3cb1efce922618bc86f15596ff27b7c61
4723548712812|VISA 13 digit|247|Classic|028cfa9f-95fc-499b-9e14-18aa6eb6aced|d0093cd41f87e181b66baf9a14867e2bd27a03e56a9275aff1c5b4f951fc0b36
30070186621246|VISA 16 digit|340|Gold|93fac368-4e63-4dd8-b455-4d580b314e66|28a57bb1e7fa9f4083d3caaf8991d515318327a3c99293505c065e9f97ca921b
4776501276045854|JCB 16 digit|067|Classic|73482735-c920-4c54-874d-3a52093a5640|201a368e69f109b03eb9327a184b4b2ed38f6f1de23884958ac921d27622716a
4583190654323639|JCB 16 digit|525|Classic|6eadc3c8-da8e-419e-bed5-093c09111726|05f6b2218d00c70180a958c65d3c69fe4b1062a8d006e83b0873d71c050b107a
180024508053065|Discover|252|Classic|5438c781-e9cb-4a6f-adac-3086aae34bf6|8f0e975e2899151c40310931bd97b69b540577226fbd69ea2723d411aa33876c
3567431736640463|Discover|0941|Classic|4ab3cfe1-edd0-4031-9a0c-c681ec2b9a95|cdf75ab37db0d635cf1faa278cab4bbf18c7bf0447ea4b0812321bea47e666bb
3593615272649601|Discover|255|Classic|cc8a95a6-ce44-44e5-b8dc-d0c769ac50d7|e61cd03acf4d05527da34a4660c46ce84d102ba0a270c23c41d67701b4f4c7bf
2710510217459432|JCB 15 digit|594|Gold|cb9c06b0-919f-479e-8828-04b8a80fc8f4|6bbddc630a6e7a209b0ac74173499a7b0d3dbd6b9ecdd7235e57c04712a2c792
6581844298999488|American Express|960|Classic|1af0f5e1-2d12-4e07-8030-de673f9ab3c8|14a0e1ea2bf9fea5562e70e323e5d5ec4fac3ffa17262117748f02b391df290e
30026271426925|VISA 13 digit|343|Gold|8a4cc171-314d-48cf-8e9d-9b0fbbc8dc16|1430851b174ea3863b818c7f46d599c62b297cda468a872f50c21d76dd7744c9
4663085995477663470|JCB 15 digit|245|Classic|880962a2-193c-4fd1-82e7-6ee018a205f8|f785bf7b54e141e2c1930735a262f285b862d22b2e00acf60b14025311736ffe
4995736871804|VISA 19 digit|779|Platinum|bd8396d8-f0bd-43be-8831-2d75133b7b55|c982f2be1f89ba7157b79d42edb7d187ce51a972dad4ebfa66ed4b7ec6950663
675908067332|Discover|555|Classic|bcf30978-9678-431a-9d8b-409902ec1082|bb47ea4e8f11b6fa5752918006f503340dcf1b0aac06b323a765d3a12bf691ed
180016881355174|VISA 19 digit|455|Platinum|b221d15b-19c1-4c20-ae01-ef45941f8b2c|aab12aa6557161061bbce5a9caaad31debfcb2fbb99cc8b7733bb78ab320a9b7
4037512306875017|Maestro|908|Classic|bf146705-aa9d-4dfd-a634-18db7433cbda|acd2a26c087f34f5fcfe53609455bd8c687f0e70152dbedbbbcb084688c8ab60
4409064429684815619|VISA 16 digit|677|Gold|a711d614-f32a-45c7-99b4-076b69864d83|0c2df5e21cc21fd9abf896937f2f48da24ad49707e6b547b24753f14b3b675ce
3595611220263445|VISA 16 digit|233|Platinum|ac85d5d5-3e8b-4363-8222-f0e33d5274f0|9043cb5897a5b6096d1b81d9670522e9f84efc792392c501da66a8c9a3225106
2700797544938855|Mastercard|393|Classic|5e708cdb-e7a0-4ff1-b416-c4c5c2ea1532|933b822e193a1365de24f20180a99a2198adeb749f15c2d023a8139082a5538f
4182922699553969|American Express|760|Classic|8d7a4b38-e06f-4e08-88c8-a390db167105|edac1ac536b1fa2548a7c58b9426f9b93258ea4189a8dcaca744714609aa71f0
30183901944221|VISA 19 digit|528|Gold|9a44a199-4278-4703-8a7d-ba27fc11554e|6dbaa74a8bf6b9a7e6fcce4d85203a4f0b5b0f0690ca966edecd5f8fcc5798f3
213130810782886|JCB 16 digit|749|Platinum|bd54d55c-5de0-4223-96e2-457f73735625|556f9d9627dcae18c004d4269ee0a68d22b976e1ddd8ecf9b0f6f0270c1519bd
3547038522513229|VISA 13 digit|600|Classic|fff41a63-2135-4354-b274-ecc09e702640|281debbdcd85692c9f9ca508f97253282e190fce348832848b03182dfa1ad52d
4777148464300565|Maestro|548|Gold|a9c7c4ae-c4d2-4b54-8b25-f9ae33d0ec94|d4b1c36e8e888da922199024b0745dafacad67cd96ef71bebb3ed565d63d59e0
3533136259973461|JCB 15 digit|614|Gold|71d89c3c-2845-4405-bdb6-3e9117642c24|ea830dd7b3ab882075f8e0c9913420784cc0f1da982f28350c9b7852830896da
38587376644839|Diners Club / Carte Blanche|023|Classic|7f194e51-a0c5-4e43-975e-d34f9b97df44|fad6265d7b5682fa8b9a699c5f5cff2f2cdd7591c68f61fd06ccfd8018175f0a
180078733254039|JCB 16 digit|362|Classic|72c9188f-2013-49ad-841f-8a93b77408f4|38b69b51d1bbb471510f3c87585fe9da2a973466b937c85f0994f45f057cd500
2581554863473509|Mastercard|739|Classic|66f781f2-9f54-48a7-83b3-11f6fba44dfc|296bbd8c60fa51dabeced057157b0a09d55d96b66964dcdbd4c26979547ebf12
30591316257320|VISA 13 digit|489|Classic|9b803312-9fbb-479c-8397-b88335976031|f384cbc4276f30699807680b414d0bd4773edb5a231dc213aa2b252dea631664
180080728101316|JCB 15 digit|158|Gold|f97cae44-269d-4227-8120-bccc6453462b|9be9a505366c18d1cd359b85e856b3538e3108746d2e4fe4ccdc6eee328f977f
630479225371|American Express|997|Platinum|d0377729-3e38-4c2a-97b6-39fd6db7ffdf|7dfbc04910f3aa0593f2352ee633d617fc3866b7266a394ed1efad6932d3df9f
342005141777728|JCB 16 digit|708|Gold|df0886d7-e8fc-41ee-9c4f-c656992fd187|77dd87207eae50e5be530ac4a5fd4947b7c75881a8ecf580a3422714d5c8173b
2720086206805271|VISA 16 digit|229|Platinum|b53ba478-5d2d-46eb-9000-4c9fecbc87d3|04ae1303bbc4060d0015368ceb8b22994079611d9bed039abec6638995876f7d
4852337631035091|JCB 16 digit|892|Platinum|02bf9ae9-e709-47f7-82fc-30f42f74a2c6|fce9eb25ffa0ed63a75d14dc9b1e1cef47cab6288daa01e99f301b2a7af9583c
4001184130113494|American Express|241|Gold|68d39a46-872f-41a4-a092-0fad13a2ecaa|41946d73691f3a88e8b3309cc0300402929421133d439120062dff42d9031a53
4074399768234|VISA 16 digit|057|Gold|c6aeb225-db43-420b-a479-769ca05beb43|ad2b95bd443424e640be4a6dab46dc85be95d6976ce5206d5e30fe2a30970126
4696042658569473|VISA 13 digit|797|Gold|370f17ed-451c-4730-8547-6f529899d2a6|59f3b8d7b4ef5bbf82f97d946b661324dd20b09709f61c99c647d9d78420559a
4549419011871824128|VISA 19 digit|839|Classic|4d9a7fd4-6590-40eb-a8f3-0c4e756edf4c|6a893e486d4d84e96d4fdb9a8e9268acc4087db0a00457fe841781cd7338667a
4498955592951670747|Diners Club / Carte Blanche|393|Gold|90519dcf-6e3b-4e3d-be13-390bc1501b7c|5c120cc6cbb83b9c52e6e9cf4391b1abf47bc258f65dd2bd03dc2f15c6121e8e
180078635322819|Discover|040|Gold|0b54085c-0233-482e-8ba0-0b87447547d9|3443a14d59d56ebd6199bfc365918ca6792579c6d1511e0c137ba3b650f9321c
4321866227962253|American Express|526|Platinum|8a2e1c8a-10f9-4c68-88fd-fb7a61f0a80d|2d89aa378295121212e62c552ac25d94985c515fad6cb2b1badef40fc70cb2ec
2709081377632120|VISA 16 digit|338|Gold|adcc1fb4-e4b8-48ec-afb6-dd12b7a55b6b|188d6c9bdeeba8daa1ce627786dca653d1b72e790378a3675eeae071fc01780e
2720535712881614|Maestro|764|Platinum|a777a954-94fd-4cc2-8879-d7118e0d8e03|3a0752ccbc28b72eeca98acdb9c23f72f5abf0e9bf8ce5a05d01bb442b528017
348469518073083|JCB 16 digit|988|Gold|13405036-df04-48a4-86f2-cc96b5901255|39f90693e5f14a9c74717697f0a6284d623c842763fb4e886e57c52224b21aeb
213125363784883|Diners Club / Carte Blanche|973|Platinum|59e79d35-7a2a-4269-94bf-791b1dac56f7|2bde579d34bcb86a4cfdff95319c269ddeb7ed1d5db10c4e7cb9eccb5f2d4c4b
4735942306033959|JCB 15 digit|914|Classic|2245dee3-9722-4667-ad36-33b807d94af8|a859e786355d79eb97ab1b6c7303f2a464840db4a4f7f4ec5abdd8fbd5c278f3
3575817720910252|VISA 16 digit|3180|Gold|e646bc01-b635-4d3b-b851-0110d97cc43a|3f06ed643a55032296016e936b68bc2de9f8b8070b33901d0405cd4ef49d914e
6554857049293467|JCB 16 digit|118|Gold|b5aa1034-947f-4575-952b-89e0c17cc06d|7ccdb58b4eea9f862395e2c9f430d9ec7145b1ff331d1b5b49cad997722f48dc
3533231354275282|Mastercard|043|Gold|d04da56e-1768-4610-835d-ccb01f61b6ba|f9aa991fe719882b26af03bfd9e27c543ec45316e6eb8ff375a14c4f01a4b85c
4761600937678769|JCB 15 digit|695|Gold|88534820-23a6-4dd4-83af-d6b8e8dc8861|fb365fe1171542d62ae8abc62befb0e17b3a639fc026a6db183dda6ef2a38f81
6534872006691640|JCB 16 digit|256|Platinum|59aacaba-2653-4827-8da1-2465acae7dee|6353bacd82b9aeb075480726fb47387b56c04d4dff3a0370bf51710fce918a4f
6546415461704155|VISA 16 digit|642|Classic|50240858-7e70-4a22-b8b6-b4d06e12b499|82c62fd2d9c011d8880240ee0c2d9900a1dcda553ac4921d94d2c36f1f103cd2
2230619167428627|JCB 16 digit|091|Gold|5541c1ed-234f-45ec-90de-2d70051c4c0a|c4b1a0f98aaf5e4dbe095d0c0fce23d38653a08f27a52434a35e67f28917ac00
3583833239846648|American Express|639|Gold|861b97fc-6743-4449-a5c2-6a985ebfce60|4b61fde68339b58283c1169bea3a22e74222dda43edf8304e011db7adebd9a24
5466017948761697|VISA 16 digit|748|Platinum|5b57c67a-a353-44f6-9628-8aac65ac6177|096c5d9c853cd35ae78d8c2998fb1985a8b4ae392d1f5b3c97e06ac8a4e1d108
4908493642938|VISA 16 digit|284|Classic|9f16733c-5d31-46fd-acc6-89cb9321d2c9|947b852cb9f594155eb087d07b407d7b364ebfee0d188f81b4dc02c8f8026b6c
371273942206503|VISA 16 digit|997|Gold|81eef9af-00d2-4bad-912d-f05d75caf58c|c3914556b6bd8ae81db19a468719f87c09d643e10fb96f0b794adc98a70d908b
3574812798791305|JCB 16 digit|681|Gold|a4a0d3f9-fb6c-4b47-9b34-82d16d60de27|b5daad33d2dec78db45731e49c8b4df0b9a3e31b8ff8b3ad992cdb716db68abe
4482822669095|Mastercard|048|Gold|172fead2-4090-4907-a97e-e55de583b3a4|24ea75cbefef3cffb940ff3eff45008a3b6e48709f33fd6bbe6ccf38975ca276
675979694808|VISA 16 digit|488|Gold|d5884d6e-b2e5-47d9-8393-78cae45a94c6|58fdb94cbcbdd07fcbe42aadb72d9dfc223266d894c9a3a41de1a9afaa0a1096
3542518034266460|Mastercard|286|Classic|e0dd692e-0d1d-4a27-b66c-edc6c4c50faf|26155f4a4efc60c4e6d67c3b67f7df6d5762000c8bdb68df14ac66bb5979ae2d
2275542628196607|Discover|691|Platinum|2a6b40d1-8f1d-4ffd-868d-585e254bcd0f|6ea0df0da8b39a957d523a7c0462c515d68998433b139abe49283b541f8451c4
4523725398989448518|Maestro|577|Gold|73b984d8-7ed0-44e7-9d4d-bd51f1f317f7|90447f061f9b16f705467b2f733a74b172beaa15e9c08253060c8503a62e3e82
3585827976417074|JCB 16 digit|289|Gold|53454210-4979-4a46-975b-7657e5d9eaf0|dd95d956f1ef8c4f3645f42b002fa5c72138d3f29c866ec00f12b67883c5b167
4368068233784904|VISA 13 digit|344|Classic|d392dcea-fef4-4b97-a28d-7179f67d28a9|c4b726574c9cebbd50b41ce472ea5cc1aedc88e3774a5f5b9082ab38aa6fda4e
4562488704059863|JCB 16 digit|897|Classic|84a5b9f7-7bb0-4dbb-ad1d-12a73c49e543|1265efa1de50b4d7558cfd07abc27b5219524c7c37483bc1ed8b040adea9fa00
30573252069976|VISA 13 digit|536|Platinum|a21e7112-12b0-4f66-bc57-00fe78209a89|8232aa68ac6f38d1440d86687e09e64182a61461b01e19132ee19deef8f5ab9a
6011205286688774|VISA 19 digit|605|Gold|dfa16558-1c71-4958-a4df-cb0a3a7db8ee|8d95f603ee174095a1a835a1655a45213d387dc5f6792a7440787021c765077b
4606505863045892|JCB 15 digit|563|Gold|b93d3ab9-249a-45eb-be3c-ad5bcbed6da1|662b72eabc1e5150c52c4eb25d38c2669bafd29f9b065d84adf3f38ae93c3323
4509369824425352568|JCB 16 digit|762|Platinum|fd0d9768-d8b7-483c-9df1-15089de779e0|121a302c80526b037789446eacf6760669b44288106c0e8a455f2302b9d91ce5
4949680595802|VISA 16 digit|805|Platinum|bea863d9-1d2a-406d-82c1-c11a862339a2|fc1a29c3a684fcfea457fdb61c8b2a8e1b5406721229bffc0e8954684ee49183
4655187855122516|Diners Club / Carte Blanche|633|Platinum|acc2090e-4539-47b5-a350-753c8113aa25|4e304db3cf7e1a5d729d8b8754225d268754e54a0e0a0b0c872ffec39305bc3f
4829863980934057107|JCB 15 digit|269|Platinum|87a6a1de-47e9-41c7-828f-d3099b2bc1de|42db9c7298ed4fdbc2298ea230533605dd9c00912dfa1cf90ec8c29c4d6cce1d
4652157161904017|JCB 16 digit|015|Gold|0f8b44d0-95d4-4618-aeb8-f70f59869831|9188a5e63b616208fec36089f7977bcd0ebffdc13128f39232dca20e6326805b
4403631122394880356|VISA 19 digit|270|Classic|ab084f0b-a4c4-4a03-ab89-09896bac2480|c522a1ad5bdbdf9fa373e707cc0381c51ebb786f94797e51be0ce1aa2b88ae59
4896554610086|VISA 19 digit|513|Classic|fd3bc3af-374d-42a6-84eb-8cff33613cbf|dbc0aeb9e27a0000f2432158dd5d49c3b5d75bea8d1082b680882af06aa8d010
30172711276304|JCB 16 digit|299|Classic|55c9351d-041a-4208-904c-222955e89720|66969b69ee6eb424fa1dc2a27545eb8df7e68cf5831d9021de5d18167a4539d8
3506115502128787|VISA 13 digit|900|Gold|732ddad2-c226-4c18-a83d-30a30651e9c8|ec80473083db650e4095ccccf9a26bee6ff1e7f07fe1e0d3e3693017d8780faa
584021722908|Mastercard|514|Gold|af72fc34-ef67-496d-8e17-0e23ce0880c4|e1944c2bb0046a7b40d2033361fe971591ea318cb1aaece72ff542832a9412cb
6517734336347601|JCB 16 digit|348|Classic|08c3f2d9-d251-4291-8bd7-c7ccf67e2714|65abf39e986b51c709531e216d72361d5d93609afc5ce83a25936769df7843f3
3522309815442064|Mastercard|653|Platinum|5d433bb8-825c-4618-980f-929a74c361ab|9c0ce24421f02b37e070376c75e5d5468d7aed65adde13b91f6849a5eadd9562
2243437002375365|VISA 19 digit|5656|Classic|c83bd545-266a-49d5-89ac-c03634779f3d|58e4f0585fec86f4b2524f4de32752a0a6e431b9d0752bd96b5be78cef1369df
4271292043556667277|Diners Club / Carte Blanche|907|Classic|99544404-71b7-46ac-8869-e6695c3f970a|ecdffc3b76996bc04d099ae7c36332985cc222f563abca5084f615d6b15d9da9
4320951023172264|Discover|706|Platinum|515240f0-4ff1-4298-81c6-2b539775eaed|750ba692852cd7520cfe29ae4048c3250f2b3b756ab518981db55dff5f409215
180098583380304|Diners Club / Carte Blanche|236|Classic|1f08c4ba-b3b2-408c-bb38-14458071d1e9|e51e569f14f8cc189e65c7abaea8bfea129bbb88a79d4fef89e0712af350e49c
3598664144957821|VISA 16 digit|815|Gold|8c29f414-51aa-4c16-9240-1f644b8f64f9|f2ebbed163d34f6c3555604c7261cf49f5bed01d5c1f2de75acfc9100cd262f9
4899859739069784|VISA 16 digit|078|Platinum|28556b74-487a-4993-8df4-54f1550af239|71ec10c18a0157d978874b8ecc737a19b462e27eebb2f20848f84f642b78a406
4032921810924|Maestro|057|Classic|42c009c7-6fb0-4ccf-9477-ede25de0eac5|2b3e400e4be5ad848fb87cc68eeeee2539911245b64fe9f79c8ec7ccec42ab16
4960641703179|JCB 16 digit|598|Gold|953ae024-a7fe-40f8-8e1e-eb57f2809785|8e76b1d4da261bbb0d4d70f68b8dd01566c783ab5a581ca1e32c647985056657
4600170748655907278|VISA 19 digit|251|Gold|529e60eb-521f-4f25-a9e9-26e41bf539fb|bcdc343c9fd43d49c9c385df2e2630ce714df19e8f476a02eb2cfb4c0d08ef9c
4533227105135476|Diners Club / Carte Blanche|5810|Platinum|41fac60c-8a28-4f15-9f25-cb216583ddf1|e9b8f5103b51f987f954cbba31bea26fd0f7f304d5963670fee0f53347ba60ce
30264820075030|VISA 19 digit|377|Classic|bdf4241c-3e76-4dcc-936c-94d6aba4a863|11703219c3d22b688bbf90720c288e81fd545538a6ee3134439c1b5448eaa754
4592009228923485|American Express|690|Classic|ee25f88e-9268-49f8-9ba6-142946bfc240|d977806fdd0427c30e99588da7bc9729c04d610e9f7d479954e035540b9e5e03
4557400153746228|VISA 13 digit|947|Gold|e4327887-756b-4fd4-8dae-36a604e77468|b4212f9f56df4e56e96534f043f75e4637e756be60814270c68b7fa2eff4b523
568497970521|JCB 15 digit|3486|Classic|d9d70a14-e8bd-483a-8cd9-0f4d8ae56773|db48755f28cb38f89de6c4a97713f931591897c255fb2cde54be30c6aba53cf8
3590092717116906|VISA 19 digit|659|Classic|1bc48e52-e9e6-4034-a9aa-a1efe92d5369|d6f9c77789c3566d251957dd1cb2b355db2d6989951e6cff0a7632577c299e4b
2293532061514794|VISA 16 digit|540|Gold|a699d959-bbfe-4ab8-a788-ab4eb90929eb|939fed68fbf02a619b96071b5bf600c97efcbc4bbd3754279c3501b0713312f0
639051041866|Maestro|5533|Platinum|89b026e6-9bca-4a87-9db2-1a99940bc010|9a613c3d8add0ba9dee653e12324b3a67e80665274d8b16e9d0636bfdbed860e
